
                                  2014

Business_id            | Month |  Actual |  Predicted |  Error %
DO3Gk17RyJVW7zYMCtYPnw  |  Apr  |  3.696  |  3.522     |  4.7
DO3Gk17RyJVW7zYMCtYPnw  |  Jun  |  4.120  |  3.800     |  7.8
DO3Gk17RyJVW7zYMCtYPnw  |  Jul  |  3.968  |  3.452     |  13.0
DO3Gk17RyJVW7zYMCtYPnw  |  Jan  |  3.857  |  3.630     |  5.9
DO3Gk17RyJVW7zYMCtYPnw  |  May  |  4.333  |  4.286     |  1.1
DO3Gk17RyJVW7zYMCtYPnw  |  Nov  |  4.208  |  3.458     |  17.8
DO3Gk17RyJVW7zYMCtYPnw  |  Dec  |  4.167  |  4.000     |  4.0
DO3Gk17RyJVW7zYMCtYPnw  |  Oct  |  3.955  |  3.773     |  4.6
WT-v-DgQvW38DewVyTLdTA  |  Mar  |  2.286  |  2.300     |  0.6
WT-v-DgQvW38DewVyTLdTA  |  Feb  |  2.100  |  2.000     |  4.8
WT-v-DgQvW38DewVyTLdTA  |  Aug  |  2.440  |  2.600     |  6.6
WT-v-DgQvW38DewVyTLdTA  |  Sep  |  2.571  |  3.308     |  28.6
WT-v-DgQvW38DewVyTLdTA  |  Apr  |  2.733  |  3.400     |  24.4
WT-v-DgQvW38DewVyTLdTA  |  Jun  |  2.387  |  2.710     |  13.5
WT-v-DgQvW38DewVyTLdTA  |  Jul  |  2.667  |  3.083     |  15.6
WT-v-DgQvW38DewVyTLdTA  |  Jan  |  2.316  |  2.895     |  25.0
WT-v-DgQvW38DewVyTLdTA  |  May  |  2.833  |  3.167     |  11.8
WT-v-DgQvW38DewVyTLdTA  |  Nov  |  2.700  |  3.000     |  11.1
WT-v-DgQvW38DewVyTLdTA  |  Dec  |  2.419  |  2.600     |  7.5
WT-v-DgQvW38DewVyTLdTA  |  Oct  |  2.704  |  2.889     |  6.8
xfwRO04KbAPw_zRotCfWQQ  |  Mar  |  3.860  |  3.302     |  14.5
xfwRO04KbAPw_zRotCfWQQ  |  Feb  |  4.054  |  3.811     |  6.0
xfwRO04KbAPw_zRotCfWQQ  |  Aug  |  3.732  |  3.780     |  1.3
xfwRO04KbAPw_zRotCfWQQ  |  Sep  |  3.826  |  3.705     |  3.2
xfwRO04KbAPw_zRotCfWQQ  |  Apr  |  3.957  |  3.870     |  2.2
xfwRO04KbAPw_zRotCfWQQ  |  Jun  |  3.500  |  2.763     |  21.1
xfwRO04KbAPw_zRotCfWQQ  |  Jul  |  4.140  |  3.930     |  5.1
xfwRO04KbAPw_zRotCfWQQ  |  Jan  |  3.773  |  3.465     |  8.2
xfwRO04KbAPw_zRotCfWQQ  |  May  |  4.020  |  3.469     |  13.7
xfwRO04KbAPw_zRotCfWQQ  |  Nov  |  3.000  |  2.905     |  3.2
xfwRO04KbAPw_zRotCfWQQ  |  Dec  |  3.889  |  3.167     |  18.6
xfwRO04KbAPw_zRotCfWQQ  |  Oct  |  3.939  |  3.531     |  10.4
PqTX5j9yfsPbd1qQCA1EwA  |  Mar  |  2.000  |  1.750     |  12.5
PqTX5j9yfsPbd1qQCA1EwA  |  Feb  |  4.000  |  4.333     |  8.3
PqTX5j9yfsPbd1qQCA1EwA  |  Aug  |  3.125  |  3.188     |  2.0
PqTX5j9yfsPbd1qQCA1EwA  |  Sep  |  1.750  |  1.375     |  21.4
PqTX5j9yfsPbd1qQCA1EwA  |  Apr  |  3.417  |  3.455     |  1.1
PqTX5j9yfsPbd1qQCA1EwA  |  Jun  |  3.375  |  3.125     |  7.4
PqTX5j9yfsPbd1qQCA1EwA  |  Jul  |  2.429  |  2.714     |  11.8
PqTX5j9yfsPbd1qQCA1EwA  |  Jan  |  3.077  |  3.615     |  17.5
PqTX5j9yfsPbd1qQCA1EwA  |  May  |  2.600  |  3.400     |  30.8
PqTX5j9yfsPbd1qQCA1EwA  |  Nov  |  3.444  |  3.444     |  0.0
PqTX5j9yfsPbd1qQCA1EwA  |  Dec  |  3.357  |  3.357     |  0.0
PqTX5j9yfsPbd1qQCA1EwA  |  Oct  |  3.154  |  3.000     |  4.9
W4A_cYOAHhOQ-wb8E7suvg  |  Mar  |  4.700  |  4.400     |  6.4
W4A_cYOAHhOQ-wb8E7suvg  |  Feb  |  4.429  |  3.571     |  19.4
W4A_cYOAHhOQ-wb8E7suvg  |  Aug  |  4.727  |  4.545     |  3.8
W4A_cYOAHhOQ-wb8E7suvg  |  Sep  |  4.143  |  3.429     |  17.2
W4A_cYOAHhOQ-wb8E7suvg  |  Apr  |  4.583  |  3.750     |  18.2
W4A_cYOAHhOQ-wb8E7suvg  |  Jun  |  4.333  |  3.333     |  23.1
W4A_cYOAHhOQ-wb8E7suvg  |  Jul  |  4.125  |  3.625     |  12.1
W4A_cYOAHhOQ-wb8E7suvg  |  Jan  |  4.357  |  3.929     |  9.8
W4A_cYOAHhOQ-wb8E7suvg  |  May  |  4.625  |  4.875     |  5.4
W4A_cYOAHhOQ-wb8E7suvg  |  Nov  |  4.400  |  3.667     |  16.7
W4A_cYOAHhOQ-wb8E7suvg  |  Dec  |  4.571  |  3.643     |  20.3
W4A_cYOAHhOQ-wb8E7suvg  |  Oct  |  4.000  |  3.600     |  10.0
YrIfgzLj0DPStJ1ESAS_Qg  |  Mar  |  3.579  |  3.632     |  1.5
YrIfgzLj0DPStJ1ESAS_Qg  |  Feb  |  4.625  |  4.375     |  5.4
YrIfgzLj0DPStJ1ESAS_Qg  |  Aug  |  4.222  |  4.444     |  5.3
YrIfgzLj0DPStJ1ESAS_Qg  |  Sep  |  4.222  |  3.556     |  15.8
YrIfgzLj0DPStJ1ESAS_Qg  |  Apr  |  3.818  |  3.955     |  3.6
YrIfgzLj0DPStJ1ESAS_Qg  |  Jun  |  4.000  |  3.538     |  11.5
YrIfgzLj0DPStJ1ESAS_Qg  |  Jul  |  4.529  |  4.412     |  2.6
YrIfgzLj0DPStJ1ESAS_Qg  |  Jan  |  4.125  |  3.688     |  10.6
YrIfgzLj0DPStJ1ESAS_Qg  |  May  |  3.900  |  2.700     |  30.8
YrIfgzLj0DPStJ1ESAS_Qg  |  Nov  |  4.200  |  3.700     |  11.9
YrIfgzLj0DPStJ1ESAS_Qg  |  Dec  |  4.250  |  4.000     |  5.9
YrIfgzLj0DPStJ1ESAS_Qg  |  Oct  |  3.500  |  3.875     |  10.7
05fTEsjUPVo5jks8PpNKCQ  |  Mar  |  4.650  |  4.205     |  9.6
05fTEsjUPVo5jks8PpNKCQ  |  Feb  |  4.667  |  4.042     |  13.4
05fTEsjUPVo5jks8PpNKCQ  |  Aug  |  4.271  |  3.917     |  8.3
05fTEsjUPVo5jks8PpNKCQ  |  Sep  |  4.300  |  3.933     |  8.5
05fTEsjUPVo5jks8PpNKCQ  |  Apr  |  4.617  |  3.787     |  18.0
05fTEsjUPVo5jks8PpNKCQ  |  Jun  |  4.167  |  4.000     |  4.0
05fTEsjUPVo5jks8PpNKCQ  |  Jul  |  4.440  |  3.720     |  16.2
05fTEsjUPVo5jks8PpNKCQ  |  Jan  |  4.600  |  4.167     |  9.4
05fTEsjUPVo5jks8PpNKCQ  |  May  |  4.500  |  3.843     |  14.6
05fTEsjUPVo5jks8PpNKCQ  |  Nov  |  4.069  |  3.607     |  11.3
05fTEsjUPVo5jks8PpNKCQ  |  Dec  |  4.359  |  4.105     |  5.8
05fTEsjUPVo5jks8PpNKCQ  |  Oct  |  4.075  |  3.575     |  12.3
WIlklz81DcJkUWJThbnJbQ  |  Mar  |  4.000  |  3.926     |  1.9
WIlklz81DcJkUWJThbnJbQ  |  Feb  |  3.632  |  3.737     |  2.9
WIlklz81DcJkUWJThbnJbQ  |  Aug  |  4.158  |  3.579     |  13.9
WIlklz81DcJkUWJThbnJbQ  |  Sep  |  4.040  |  3.600     |  10.9
WIlklz81DcJkUWJThbnJbQ  |  Apr  |  4.350  |  3.700     |  14.9
WIlklz81DcJkUWJThbnJbQ  |  Jun  |  4.000  |  3.852     |  3.7
WIlklz81DcJkUWJThbnJbQ  |  Jul  |  3.556  |  3.457     |  2.8
WIlklz81DcJkUWJThbnJbQ  |  Jan  |  3.905  |  3.476     |  11.0
WIlklz81DcJkUWJThbnJbQ  |  May  |  4.000  |  4.033     |  0.8
WIlklz81DcJkUWJThbnJbQ  |  Nov  |  4.200  |  3.900     |  7.1
WIlklz81DcJkUWJThbnJbQ  |  Dec  |  4.000  |  3.765     |  5.9
WIlklz81DcJkUWJThbnJbQ  |  Oct  |  4.040  |  3.680     |  8.9
xyTJYlbE_MLouK6rCou6zg  |  Mar  |  3.567  |  3.100     |  13.1
xyTJYlbE_MLouK6rCou6zg  |  Feb  |  3.955  |  3.955     |  0.0
xyTJYlbE_MLouK6rCou6zg  |  Aug  |  4.036  |  3.929     |  2.7
xyTJYlbE_MLouK6rCou6zg  |  Sep  |  3.368  |  3.111     |  7.6
xyTJYlbE_MLouK6rCou6zg  |  Apr  |  4.037  |  3.778     |  6.4
xyTJYlbE_MLouK6rCou6zg  |  Jun  |  4.115  |  3.760     |  8.6
xyTJYlbE_MLouK6rCou6zg  |  Jul  |  3.848  |  3.581     |  7.0
xyTJYlbE_MLouK6rCou6zg  |  Jan  |  4.000  |  3.909     |  2.3
xyTJYlbE_MLouK6rCou6zg  |  May  |  4.045  |  3.818     |  5.6
xyTJYlbE_MLouK6rCou6zg  |  Nov  |  3.846  |  3.462     |  10.0
xyTJYlbE_MLouK6rCou6zg  |  Dec  |  3.706  |  3.706     |  0.0
xyTJYlbE_MLouK6rCou6zg  |  Oct  |  3.381  |  3.476     |  2.8
rBPQuQgTcMtUq5-RYhY2uQ  |  Mar  |  3.200  |  2.867     |  10.4
rBPQuQgTcMtUq5-RYhY2uQ  |  Feb  |  3.333  |  3.500     |  5.0
rBPQuQgTcMtUq5-RYhY2uQ  |  Aug  |  3.300  |  3.000     |  9.1
rBPQuQgTcMtUq5-RYhY2uQ  |  Sep  |  3.867  |  3.533     |  8.6
rBPQuQgTcMtUq5-RYhY2uQ  |  Apr  |  3.148  |  3.333     |  5.9
rBPQuQgTcMtUq5-RYhY2uQ  |  Jun  |  3.625  |  3.438     |  5.2
rBPQuQgTcMtUq5-RYhY2uQ  |  Jul  |  3.385  |  3.280     |  3.1
rBPQuQgTcMtUq5-RYhY2uQ  |  Jan  |  3.217  |  3.130     |  2.7
rBPQuQgTcMtUq5-RYhY2uQ  |  May  |  3.222  |  3.389     |  5.2
rBPQuQgTcMtUq5-RYhY2uQ  |  Nov  |  3.462  |  3.923     |  13.3
rBPQuQgTcMtUq5-RYhY2uQ  |  Dec  |  2.850  |  3.050     |  7.0
rBPQuQgTcMtUq5-RYhY2uQ  |  Oct  |  3.800  |  3.400     |  10.5
8IMEf_cj8KyTQojhNOyoPg  |  Mar  |  2.500  |  2.667     |  6.7
8IMEf_cj8KyTQojhNOyoPg  |  Feb  |  3.636  |  3.909     |  7.5
8IMEf_cj8KyTQojhNOyoPg  |  Aug  |  3.121  |  3.182     |  1.9
8IMEf_cj8KyTQojhNOyoPg  |  Sep  |  2.667  |  2.333     |  12.5
8IMEf_cj8KyTQojhNOyoPg  |  Apr  |  2.857  |  3.071     |  7.5
8IMEf_cj8KyTQojhNOyoPg  |  Jun  |  2.200  |  2.533     |  15.2
8IMEf_cj8KyTQojhNOyoPg  |  Jul  |  2.760  |  2.720     |  1.4
8IMEf_cj8KyTQojhNOyoPg  |  Jan  |  2.455  |  2.500     |  1.9
8IMEf_cj8KyTQojhNOyoPg  |  May  |  2.792  |  2.875     |  3.0
8IMEf_cj8KyTQojhNOyoPg  |  Nov  |  2.786  |  2.786     |  0.0
8IMEf_cj8KyTQojhNOyoPg  |  Dec  |  2.828  |  2.931     |  3.7
8IMEf_cj8KyTQojhNOyoPg  |  Oct  |  3.100  |  3.350     |  8.1
kEC7OlpPnZRxCUyVwq7hig  |  Mar  |  3.250  |  3.188     |  1.9
kEC7OlpPnZRxCUyVwq7hig  |  Feb  |  2.957  |  2.957     |  0.0
kEC7OlpPnZRxCUyVwq7hig  |  Aug  |  2.360  |  2.560     |  8.5
kEC7OlpPnZRxCUyVwq7hig  |  Sep  |  2.526  |  2.611     |  3.4
kEC7OlpPnZRxCUyVwq7hig  |  Apr  |  3.750  |  3.600     |  4.0
kEC7OlpPnZRxCUyVwq7hig  |  Jun  |  2.826  |  2.826     |  0.0
kEC7OlpPnZRxCUyVwq7hig  |  Jul  |  3.400  |  3.075     |  9.6
kEC7OlpPnZRxCUyVwq7hig  |  Jan  |  3.182  |  2.773     |  12.9
kEC7OlpPnZRxCUyVwq7hig  |  May  |  2.562  |  2.875     |  12.2
kEC7OlpPnZRxCUyVwq7hig  |  Nov  |  3.200  |  3.200     |  0.0
kEC7OlpPnZRxCUyVwq7hig  |  Dec  |  3.273  |  3.455     |  5.6
kEC7OlpPnZRxCUyVwq7hig  |  Oct  |  3.067  |  3.133     |  2.2
z3SyT8blMIhsZNvKJgKcRA  |  Mar  |  2.692  |  1.917     |  28.8
z3SyT8blMIhsZNvKJgKcRA  |  Feb  |  3.611  |  3.389     |  6.2
z3SyT8blMIhsZNvKJgKcRA  |  Aug  |  3.682  |  3.227     |  12.3
z3SyT8blMIhsZNvKJgKcRA  |  Sep  |  2.905  |  2.714     |  6.6
z3SyT8blMIhsZNvKJgKcRA  |  Apr  |  3.500  |  3.200     |  8.6
z3SyT8blMIhsZNvKJgKcRA  |  Jun  |  2.650  |  2.632     |  0.7
z3SyT8blMIhsZNvKJgKcRA  |  Jul  |  3.000  |  2.902     |  3.3
z3SyT8blMIhsZNvKJgKcRA  |  Jan  |  3.762  |  3.524     |  6.3
z3SyT8blMIhsZNvKJgKcRA  |  May  |  2.929  |  2.714     |  7.3
z3SyT8blMIhsZNvKJgKcRA  |  Nov  |  3.259  |  3.185     |  2.3
z3SyT8blMIhsZNvKJgKcRA  |  Dec  |  2.861  |  2.806     |  1.9
z3SyT8blMIhsZNvKJgKcRA  |  Oct  |  3.500  |  3.611     |  3.2
sIyHTizqAiGu12XMLX3N3g  |  Mar  |  3.851  |  3.553     |  7.7
sIyHTizqAiGu12XMLX3N3g  |  Feb  |  4.040  |  3.848     |  4.8
sIyHTizqAiGu12XMLX3N3g  |  Aug  |  3.697  |  3.611     |  2.3
sIyHTizqAiGu12XMLX3N3g  |  Sep  |  3.564  |  3.743     |  5.0
sIyHTizqAiGu12XMLX3N3g  |  Apr  |  3.802  |  3.744     |  1.5
sIyHTizqAiGu12XMLX3N3g  |  Jun  |  3.937  |  3.496     |  11.2
sIyHTizqAiGu12XMLX3N3g  |  Jul  |  3.838  |  3.568     |  7.0
sIyHTizqAiGu12XMLX3N3g  |  Jan  |  4.038  |  3.896     |  3.5
sIyHTizqAiGu12XMLX3N3g  |  May  |  3.949  |  3.564     |  9.7
sIyHTizqAiGu12XMLX3N3g  |  Nov  |  3.805  |  3.674     |  3.4
sIyHTizqAiGu12XMLX3N3g  |  Dec  |  3.500  |  3.183     |  9.1
sIyHTizqAiGu12XMLX3N3g  |  Oct  |  3.744  |  3.529     |  5.7
Pz7SWZQhxL6ZbhL9jE2NTA  |  Mar  |  3.818  |  3.636     |  4.8
Pz7SWZQhxL6ZbhL9jE2NTA  |  Feb  |  4.059  |  3.765     |  7.2
Pz7SWZQhxL6ZbhL9jE2NTA  |  Aug  |  4.167  |  3.667     |  12.0
Pz7SWZQhxL6ZbhL9jE2NTA  |  Sep  |  4.000  |  3.857     |  3.6
Pz7SWZQhxL6ZbhL9jE2NTA  |  Apr  |  4.667  |  4.083     |  12.5
Pz7SWZQhxL6ZbhL9jE2NTA  |  Jun  |  3.455  |  3.545     |  2.6
Pz7SWZQhxL6ZbhL9jE2NTA  |  Jul  |  3.571  |  3.429     |  4.0
Pz7SWZQhxL6ZbhL9jE2NTA  |  Jan  |  4.308  |  3.846     |  10.7
Pz7SWZQhxL6ZbhL9jE2NTA  |  May  |  4.000  |  4.000     |  0.0
Pz7SWZQhxL6ZbhL9jE2NTA  |  Nov  |  4.000  |  3.769     |  5.8
Pz7SWZQhxL6ZbhL9jE2NTA  |  Dec  |  3.667  |  3.444     |  6.1
Pz7SWZQhxL6ZbhL9jE2NTA  |  Oct  |  3.625  |  3.750     |  3.4
2e2e7WgqU1BnpxmQL5jbfw  |  Mar  |  4.152  |  3.739     |  9.9
2e2e7WgqU1BnpxmQL5jbfw  |  Feb  |  4.091  |  3.500     |  14.4
2e2e7WgqU1BnpxmQL5jbfw  |  Aug  |  4.116  |  3.348     |  18.7
2e2e7WgqU1BnpxmQL5jbfw  |  Sep  |  3.911  |  3.578     |  8.5
2e2e7WgqU1BnpxmQL5jbfw  |  Apr  |  4.184  |  3.921     |  6.3
2e2e7WgqU1BnpxmQL5jbfw  |  Jun  |  3.935  |  3.323     |  15.6
2e2e7WgqU1BnpxmQL5jbfw  |  Jul  |  4.092  |  3.469     |  15.2
2e2e7WgqU1BnpxmQL5jbfw  |  Jan  |  3.934  |  3.583     |  8.9
2e2e7WgqU1BnpxmQL5jbfw  |  May  |  3.911  |  3.698     |  5.5
2e2e7WgqU1BnpxmQL5jbfw  |  Nov  |  4.104  |  3.562     |  13.2
2e2e7WgqU1BnpxmQL5jbfw  |  Dec  |  3.927  |  3.122     |  20.5
2e2e7WgqU1BnpxmQL5jbfw  |  Oct  |  4.065  |  3.911     |  3.8
m7icEOgYpM3B8TlbYsKPzg  |  Mar  |  3.429  |  3.214     |  6.3
m7icEOgYpM3B8TlbYsKPzg  |  Feb  |  3.300  |  3.500     |  6.1
m7icEOgYpM3B8TlbYsKPzg  |  Aug  |  3.733  |  3.267     |  12.5
m7icEOgYpM3B8TlbYsKPzg  |  Sep  |  4.000  |  4.000     |  0.0
m7icEOgYpM3B8TlbYsKPzg  |  Apr  |  4.200  |  3.400     |  19.0
m7icEOgYpM3B8TlbYsKPzg  |  Jun  |  3.923  |  3.538     |  9.8
m7icEOgYpM3B8TlbYsKPzg  |  Jul  |  4.143  |  3.000     |  27.6
m7icEOgYpM3B8TlbYsKPzg  |  Jan  |  4.143  |  3.786     |  8.6
m7icEOgYpM3B8TlbYsKPzg  |  May  |  3.333  |  3.500     |  5.0
m7icEOgYpM3B8TlbYsKPzg  |  Nov  |  3.333  |  3.333     |  0.0
m7icEOgYpM3B8TlbYsKPzg  |  Dec  |  3.812  |  3.250     |  14.8
m7icEOgYpM3B8TlbYsKPzg  |  Oct  |  2.667  |  3.111     |  16.7
lliksv-tglfUz1T3B3vgvA  |  Mar  |  4.281  |  3.625     |  15.3
lliksv-tglfUz1T3B3vgvA  |  Feb  |  4.146  |  3.634     |  12.4
lliksv-tglfUz1T3B3vgvA  |  Aug  |  4.255  |  3.608     |  15.2
lliksv-tglfUz1T3B3vgvA  |  Sep  |  4.405  |  3.838     |  12.9
lliksv-tglfUz1T3B3vgvA  |  Apr  |  4.406  |  3.781     |  14.2
lliksv-tglfUz1T3B3vgvA  |  Jun  |  4.250  |  3.647     |  14.2
lliksv-tglfUz1T3B3vgvA  |  Jul  |  4.312  |  3.979     |  7.7
lliksv-tglfUz1T3B3vgvA  |  Jan  |  3.760  |  3.560     |  5.3
lliksv-tglfUz1T3B3vgvA  |  May  |  3.957  |  3.511     |  11.3
lliksv-tglfUz1T3B3vgvA  |  Nov  |  4.357  |  3.714     |  14.8
lliksv-tglfUz1T3B3vgvA  |  Dec  |  3.936  |  3.596     |  8.6
lliksv-tglfUz1T3B3vgvA  |  Oct  |  4.029  |  3.382     |  16.1
HMr_KN63f6MzM9h8Wije3Q  |  Mar  |  3.769  |  3.308     |  12.2
HMr_KN63f6MzM9h8Wije3Q  |  Feb  |  3.462  |  4.000     |  15.6
HMr_KN63f6MzM9h8Wije3Q  |  Aug  |  2.607  |  2.679     |  2.7
HMr_KN63f6MzM9h8Wije3Q  |  Sep  |  2.895  |  3.474     |  20.0
HMr_KN63f6MzM9h8Wije3Q  |  Apr  |  3.375  |  3.438     |  1.9
HMr_KN63f6MzM9h8Wije3Q  |  Jun  |  2.889  |  3.259     |  12.8
HMr_KN63f6MzM9h8Wije3Q  |  Jul  |  3.435  |  3.870     |  12.7
HMr_KN63f6MzM9h8Wije3Q  |  Jan  |  3.333  |  3.500     |  5.0
HMr_KN63f6MzM9h8Wije3Q  |  May  |  3.786  |  3.286     |  13.2
HMr_KN63f6MzM9h8Wije3Q  |  Nov  |  3.167  |  3.167     |  0.0
HMr_KN63f6MzM9h8Wije3Q  |  Dec  |  3.111  |  3.111     |  0.0
HMr_KN63f6MzM9h8Wije3Q  |  Oct  |  3.077  |  3.000     |  2.5
mDdqifuTrfXAOfxiLMGu5Q  |  Mar  |  4.308  |  3.919     |  9.0
mDdqifuTrfXAOfxiLMGu5Q  |  Feb  |  4.658  |  4.053     |  13.0
mDdqifuTrfXAOfxiLMGu5Q  |  Aug  |  4.093  |  4.056     |  0.9
mDdqifuTrfXAOfxiLMGu5Q  |  Sep  |  3.946  |  3.649     |  7.5
mDdqifuTrfXAOfxiLMGu5Q  |  Apr  |  4.067  |  3.667     |  9.8
mDdqifuTrfXAOfxiLMGu5Q  |  Jun  |  3.778  |  3.667     |  2.9
mDdqifuTrfXAOfxiLMGu5Q  |  Jul  |  4.188  |  4.029     |  3.8
mDdqifuTrfXAOfxiLMGu5Q  |  Jan  |  4.239  |  3.652     |  13.8
mDdqifuTrfXAOfxiLMGu5Q  |  May  |  4.244  |  4.075     |  4.0
mDdqifuTrfXAOfxiLMGu5Q  |  Nov  |  4.109  |  3.764     |  8.4
mDdqifuTrfXAOfxiLMGu5Q  |  Dec  |  4.136  |  4.023     |  2.7
mDdqifuTrfXAOfxiLMGu5Q  |  Oct  |  4.192  |  4.039     |  3.7
BqrTtox0JbG-P_DKBB5bBw  |  Mar  |  3.848  |  4.030     |  4.7
BqrTtox0JbG-P_DKBB5bBw  |  Feb  |  4.027  |  4.189     |  4.0
BqrTtox0JbG-P_DKBB5bBw  |  Aug  |  3.656  |  3.812     |  4.3
BqrTtox0JbG-P_DKBB5bBw  |  Sep  |  3.809  |  3.630     |  4.7
BqrTtox0JbG-P_DKBB5bBw  |  Apr  |  3.600  |  3.897     |  8.2
BqrTtox0JbG-P_DKBB5bBw  |  Jun  |  3.579  |  3.514     |  1.8
BqrTtox0JbG-P_DKBB5bBw  |  Jul  |  3.796  |  3.571     |  5.9
BqrTtox0JbG-P_DKBB5bBw  |  Jan  |  4.022  |  3.889     |  3.3
BqrTtox0JbG-P_DKBB5bBw  |  May  |  4.038  |  3.538     |  12.4
BqrTtox0JbG-P_DKBB5bBw  |  Nov  |  3.800  |  3.933     |  3.5
BqrTtox0JbG-P_DKBB5bBw  |  Dec  |  3.929  |  3.683     |  6.3
BqrTtox0JbG-P_DKBB5bBw  |  Oct  |  3.769  |  3.500     |  7.1
BuJ40Y7c_ERYmkQGoFb8zQ  |  Mar  |  2.833  |  2.833     |  0.0
BuJ40Y7c_ERYmkQGoFb8zQ  |  Feb  |  2.917  |  2.833     |  2.9
BuJ40Y7c_ERYmkQGoFb8zQ  |  Aug  |  3.056  |  3.167     |  3.6
BuJ40Y7c_ERYmkQGoFb8zQ  |  Sep  |  2.000  |  2.444     |  22.2
BuJ40Y7c_ERYmkQGoFb8zQ  |  Apr  |  3.533  |  3.467     |  1.9
BuJ40Y7c_ERYmkQGoFb8zQ  |  Jun  |  2.833  |  3.083     |  8.8
BuJ40Y7c_ERYmkQGoFb8zQ  |  Jul  |  3.444  |  2.667     |  22.6
BuJ40Y7c_ERYmkQGoFb8zQ  |  Jan  |  2.214  |  2.214     |  0.0
BuJ40Y7c_ERYmkQGoFb8zQ  |  May  |  3.067  |  3.400     |  10.9
BuJ40Y7c_ERYmkQGoFb8zQ  |  Nov  |  2.583  |  3.083     |  19.4
BuJ40Y7c_ERYmkQGoFb8zQ  |  Dec  |  2.706  |  2.812     |  3.9
BuJ40Y7c_ERYmkQGoFb8zQ  |  Oct  |  2.417  |  1.833     |  24.1
ryvMJK6AlbU35HKrlFT61w  |  Mar  |  4.286  |  4.357     |  1.7
ryvMJK6AlbU35HKrlFT61w  |  Feb  |  4.389  |  3.778     |  13.9
ryvMJK6AlbU35HKrlFT61w  |  Aug  |  4.250  |  3.900     |  8.2
ryvMJK6AlbU35HKrlFT61w  |  Sep  |  3.818  |  3.909     |  2.4
ryvMJK6AlbU35HKrlFT61w  |  Apr  |  3.867  |  4.067     |  5.2
ryvMJK6AlbU35HKrlFT61w  |  Jun  |  3.944  |  3.944     |  0.0
ryvMJK6AlbU35HKrlFT61w  |  Jul  |  4.800  |  3.929     |  18.2
ryvMJK6AlbU35HKrlFT61w  |  Jan  |  4.389  |  4.222     |  3.8
ryvMJK6AlbU35HKrlFT61w  |  May  |  4.533  |  4.429     |  2.3
ryvMJK6AlbU35HKrlFT61w  |  Nov  |  4.429  |  4.071     |  8.1
ryvMJK6AlbU35HKrlFT61w  |  Dec  |  3.786  |  3.857     |  1.9
ryvMJK6AlbU35HKrlFT61w  |  Oct  |  4.538  |  4.615     |  1.7
vT12uXtdBQ10_lUcl-M40w  |  Mar  |  3.000  |  3.071     |  2.4
vT12uXtdBQ10_lUcl-M40w  |  Feb  |  3.571  |  3.857     |  8.0
vT12uXtdBQ10_lUcl-M40w  |  Aug  |  3.105  |  3.053     |  1.7
vT12uXtdBQ10_lUcl-M40w  |  Sep  |  3.308  |  3.308     |  0.0
vT12uXtdBQ10_lUcl-M40w  |  Apr  |  2.600  |  2.933     |  12.8
vT12uXtdBQ10_lUcl-M40w  |  Jun  |  2.333  |  2.583     |  10.7
vT12uXtdBQ10_lUcl-M40w  |  Jul  |  3.364  |  2.955     |  12.2
vT12uXtdBQ10_lUcl-M40w  |  Jan  |  2.733  |  2.600     |  4.9
vT12uXtdBQ10_lUcl-M40w  |  May  |  2.688  |  3.062     |  14.0
vT12uXtdBQ10_lUcl-M40w  |  Nov  |  2.571  |  2.857     |  11.1
vT12uXtdBQ10_lUcl-M40w  |  Dec  |  2.636  |  2.200     |  16.6
vT12uXtdBQ10_lUcl-M40w  |  Oct  |  2.909  |  3.100     |  6.6
JpHE7yhMS5ehA9e8WG_ETg  |  Mar  |  3.290  |  3.000     |  8.8
JpHE7yhMS5ehA9e8WG_ETg  |  Feb  |  3.833  |  3.889     |  1.4
JpHE7yhMS5ehA9e8WG_ETg  |  Aug  |  3.667  |  3.225     |  12.0
JpHE7yhMS5ehA9e8WG_ETg  |  Sep  |  3.946  |  3.784     |  4.1
JpHE7yhMS5ehA9e8WG_ETg  |  Apr  |  3.833  |  3.700     |  3.5
JpHE7yhMS5ehA9e8WG_ETg  |  Jun  |  3.733  |  3.633     |  2.7
JpHE7yhMS5ehA9e8WG_ETg  |  Jul  |  3.673  |  3.558     |  3.1
JpHE7yhMS5ehA9e8WG_ETg  |  Jan  |  3.758  |  3.636     |  3.2
JpHE7yhMS5ehA9e8WG_ETg  |  May  |  3.235  |  3.485     |  7.7
JpHE7yhMS5ehA9e8WG_ETg  |  Nov  |  3.900  |  3.600     |  7.7
JpHE7yhMS5ehA9e8WG_ETg  |  Dec  |  3.553  |  3.605     |  1.5
JpHE7yhMS5ehA9e8WG_ETg  |  Oct  |  3.903  |  3.548     |  9.1

===================================
        Average Accuracy in %      
            90.428
